Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time Slot,Day of the Week,Request Status,Trip Duration (Mins.)
4394,City,No Drivers Available,No Cars Available,14-07-2016 08:00,NA,Morning,Thu,Request Unfulfilled,0
4405,City,No Drivers Available,No Cars Available,14-07-2016 08:01,NA,Morning,Thu,Request Unfulfilled,0
4407,City,No Drivers Available,No Cars Available,14-07-2016 08:08,NA,Morning,Thu,Request Unfulfilled,0
4412,City,No Drivers Available,No Cars Available,14-07-2016 08:11,NA,Morning,Thu,Request Unfulfilled,0
4424,City,No Drivers Available,No Cars Available,14-07-2016 08:17,NA,Morning,Thu,Request Unfulfilled,0
4437,City,No Drivers Available,No Cars Available,14-07-2016 08:24,NA,Morning,Thu,Request Unfulfilled,0
4436,City,No Drivers Available,No Cars Available,14-07-2016 08:24,NA,Morning,Thu,Request Unfulfilled,0
4432,City,No Drivers Available,No Cars Available,14-07-2016 08:24,NA,Morning,Thu,Request Unfulfilled,0
4429,City,No Drivers Available,No Cars Available,14-07-2016 08:25,NA,Morning,Thu,Request Unfulfilled,0
4449,City,No Drivers Available,No Cars Available,14-07-2016 08:29,NA,Morning,Thu,Request Unfulfilled,0
4453,City,No Drivers Available,No Cars Available,14-07-2016 08:36,NA,Morning,Thu,Request Unfulfilled,0
4460,City,No Drivers Available,No Cars Available,14-07-2016 08:36,NA,Morning,Thu,Request Unfulfilled,0
4474,City,No Drivers Available,No Cars Available,14-07-2016 08:43,NA,Morning,Thu,Request Unfulfilled,0
4466,City,No Drivers Available,No Cars Available,14-07-2016 08:46,NA,Morning,Thu,Request Unfulfilled,0
4473,City,No Drivers Available,No Cars Available,14-07-2016 08:48,NA,Morning,Thu,Request Unfulfilled,0
4477,City,No Drivers Available,No Cars Available,14-07-2016 08:51,NA,Morning,Thu,Request Unfulfilled,0
4493,City,No Drivers Available,No Cars Available,14-07-2016 08:52,NA,Morning,Thu,Request Unfulfilled,0
4494,City,No Drivers Available,No Cars Available,14-07-2016 08:58,NA,Morning,Thu,Request Unfulfilled,0
4490,City,No Drivers Available,No Cars Available,14-07-2016 09:00,NA,Morning,Thu,Request Unfulfilled,0
4508,City,No Drivers Available,No Cars Available,14-07-2016 09:05,NA,Morning,Thu,Request Unfulfilled,0
4495,City,No Drivers Available,No Cars Available,14-07-2016 09:06,NA,Morning,Thu,Request Unfulfilled,0
4513,City,No Drivers Available,No Cars Available,14-07-2016 09:06,NA,Morning,Thu,Request Unfulfilled,0
4502,City,No Drivers Available,No Cars Available,14-07-2016 09:07,NA,Morning,Thu,Request Unfulfilled,0
4528,City,No Drivers Available,No Cars Available,14-07-2016 09:27,NA,Morning,Thu,Request Unfulfilled,0
4526,City,No Drivers Available,No Cars Available,14-07-2016 09:28,NA,Morning,Thu,Request Unfulfilled,0
4522,Airport,No Drivers Available,No Cars Available,14-07-2016 09:28,NA,Morning,Thu,Request Unfulfilled,0
4537,City,No Drivers Available,No Cars Available,14-07-2016 09:36,NA,Morning,Thu,Request Unfulfilled,0
4541,City,No Drivers Available,No Cars Available,14-07-2016 09:37,NA,Morning,Thu,Request Unfulfilled,0
4550,City,No Drivers Available,No Cars Available,14-07-2016 09:38,NA,Morning,Thu,Request Unfulfilled,0
4554,City,No Drivers Available,No Cars Available,14-07-2016 09:42,NA,Morning,Thu,Request Unfulfilled,0
4551,City,No Drivers Available,No Cars Available,14-07-2016 09:42,NA,Morning,Thu,Request Unfulfilled,0
4553,Airport,No Drivers Available,No Cars Available,14-07-2016 09:43,NA,Morning,Thu,Request Unfulfilled,0
4565,City,No Drivers Available,No Cars Available,14-07-2016 09:45,NA,Morning,Thu,Request Unfulfilled,0
4549,Airport,No Drivers Available,No Cars Available,14-07-2016 09:46,NA,Morning,Thu,Request Unfulfilled,0
4548,City,No Drivers Available,No Cars Available,14-07-2016 09:46,NA,Morning,Thu,Request Unfulfilled,0
4555,City,No Drivers Available,No Cars Available,14-07-2016 09:46,NA,Morning,Thu,Request Unfulfilled,0
4559,City,No Drivers Available,No Cars Available,14-07-2016 09:49,NA,Morning,Thu,Request Unfulfilled,0
4564,City,No Drivers Available,No Cars Available,14-07-2016 09:52,NA,Morning,Thu,Request Unfulfilled,0
4587,City,No Drivers Available,No Cars Available,14-07-2016 09:59,NA,Morning,Thu,Request Unfulfilled,0
4584,City,No Drivers Available,No Cars Available,14-07-2016 10:00,NA,Morning,Thu,Request Unfulfilled,0
4585,City,No Drivers Available,No Cars Available,14-07-2016 10:00,NA,Morning,Thu,Request Unfulfilled,0
4583,City,No Drivers Available,No Cars Available,14-07-2016 10:01,NA,Morning,Thu,Request Unfulfilled,0
4582,City,No Drivers Available,No Cars Available,14-07-2016 10:03,NA,Morning,Thu,Request Unfulfilled,0
4589,City,No Drivers Available,No Cars Available,14-07-2016 10:06,NA,Morning,Thu,Request Unfulfilled,0
4596,City,No Drivers Available,No Cars Available,14-07-2016 10:07,NA,Morning,Thu,Request Unfulfilled,0
4595,City,No Drivers Available,No Cars Available,14-07-2016 10:07,NA,Morning,Thu,Request Unfulfilled,0
4591,City,No Drivers Available,No Cars Available,14-07-2016 10:08,NA,Morning,Thu,Request Unfulfilled,0
4597,City,No Drivers Available,No Cars Available,14-07-2016 10:08,NA,Morning,Thu,Request Unfulfilled,0
4598,City,No Drivers Available,No Cars Available,14-07-2016 10:12,NA,Morning,Thu,Request Unfulfilled,0
4590,City,No Drivers Available,No Cars Available,14-07-2016 10:13,NA,Morning,Thu,Request Unfulfilled,0
4606,Airport,No Drivers Available,No Cars Available,14-07-2016 10:19,NA,Morning,Thu,Request Unfulfilled,0
4608,Airport,No Drivers Available,No Cars Available,14-07-2016 10:23,NA,Morning,Thu,Request Unfulfilled,0
4604,City,No Drivers Available,No Cars Available,14-07-2016 10:25,NA,Morning,Thu,Request Unfulfilled,0
4613,City,No Drivers Available,No Cars Available,14-07-2016 10:43,NA,Morning,Thu,Request Unfulfilled,0
4616,City,No Drivers Available,No Cars Available,14-07-2016 10:55,NA,Morning,Thu,Request Unfulfilled,0
4622,Airport,No Drivers Available,No Cars Available,14-07-2016 11:00,NA,Morning,Thu,Request Unfulfilled,0
4617,City,No Drivers Available,No Cars Available,14-07-2016 11:02,NA,Morning,Thu,Request Unfulfilled,0
4619,Airport,No Drivers Available,No Cars Available,14-07-2016 11:04,NA,Morning,Thu,Request Unfulfilled,0
4629,City,No Drivers Available,No Cars Available,14-07-2016 11:11,NA,Morning,Thu,Request Unfulfilled,0
4633,City,No Drivers Available,No Cars Available,14-07-2016 11:21,NA,Morning,Thu,Request Unfulfilled,0
4634,City,No Drivers Available,No Cars Available,14-07-2016 11:30,NA,Morning,Thu,Request Unfulfilled,0
4636,City,No Drivers Available,No Cars Available,14-07-2016 11:32,NA,Morning,Thu,Request Unfulfilled,0
4640,Airport,No Drivers Available,No Cars Available,14-07-2016 11:39,NA,Morning,Thu,Request Unfulfilled,0
4647,City,No Drivers Available,No Cars Available,14-07-2016 11:50,NA,Morning,Thu,Request Unfulfilled,0
4650,Airport,No Drivers Available,No Cars Available,14-07-2016 11:58,NA,Morning,Thu,Request Unfulfilled,0
4662,Airport,No Drivers Available,No Cars Available,14-07-2016 12:13,NA,Afternoon,Thu,Request Unfulfilled,0
4660,City,No Drivers Available,No Cars Available,14-07-2016 12:13,NA,Afternoon,Thu,Request Unfulfilled,0
4666,Airport,No Drivers Available,No Cars Available,14-07-2016 12:26,NA,Afternoon,Thu,Request Unfulfilled,0
4670,Airport,No Drivers Available,No Cars Available,14-07-2016 12:36,NA,Afternoon,Thu,Request Unfulfilled,0
4675,City,No Drivers Available,No Cars Available,14-07-2016 12:39,NA,Afternoon,Thu,Request Unfulfilled,0
4676,Airport,No Drivers Available,No Cars Available,14-07-2016 12:44,NA,Afternoon,Thu,Request Unfulfilled,0
4682,Airport,No Drivers Available,No Cars Available,14-07-2016 12:49,NA,Afternoon,Thu,Request Unfulfilled,0
4678,City,No Drivers Available,No Cars Available,14-07-2016 12:49,NA,Afternoon,Thu,Request Unfulfilled,0
4688,Airport,No Drivers Available,No Cars Available,14-07-2016 13:03,NA,Afternoon,Thu,Request Unfulfilled,0
4692,City,No Drivers Available,No Cars Available,14-07-2016 13:04,NA,Afternoon,Thu,Request Unfulfilled,0
4689,City,No Drivers Available,No Cars Available,14-07-2016 13:09,NA,Afternoon,Thu,Request Unfulfilled,0
4697,City,No Drivers Available,No Cars Available,14-07-2016 13:12,NA,Afternoon,Thu,Request Unfulfilled,0
4705,Airport,No Drivers Available,No Cars Available,14-07-2016 13:13,NA,Afternoon,Thu,Request Unfulfilled,0
4707,City,No Drivers Available,No Cars Available,14-07-2016 13:13,NA,Afternoon,Thu,Request Unfulfilled,0
4704,City,No Drivers Available,No Cars Available,14-07-2016 13:16,NA,Afternoon,Thu,Request Unfulfilled,0
4708,City,No Drivers Available,No Cars Available,14-07-2016 13:18,NA,Afternoon,Thu,Request Unfulfilled,0
4703,Airport,No Drivers Available,No Cars Available,14-07-2016 13:18,NA,Afternoon,Thu,Request Unfulfilled,0
4725,Airport,No Drivers Available,No Cars Available,14-07-2016 13:56,NA,Afternoon,Thu,Request Unfulfilled,0
4734,Airport,No Drivers Available,No Cars Available,14-07-2016 14:37,NA,Afternoon,Thu,Request Unfulfilled,0
4742,Airport,No Drivers Available,No Cars Available,14-07-2016 15:00,NA,Afternoon,Thu,Request Unfulfilled,0
4744,Airport,No Drivers Available,No Cars Available,14-07-2016 15:03,NA,Afternoon,Thu,Request Unfulfilled,0
4746,City,No Drivers Available,No Cars Available,14-07-2016 15:10,NA,Afternoon,Thu,Request Unfulfilled,0
4749,Airport,No Drivers Available,No Cars Available,14-07-2016 15:11,NA,Afternoon,Thu,Request Unfulfilled,0
4764,City,No Drivers Available,No Cars Available,14-07-2016 15:30,NA,Afternoon,Thu,Request Unfulfilled,0
4763,City,No Drivers Available,No Cars Available,14-07-2016 15:33,NA,Afternoon,Thu,Request Unfulfilled,0
4772,City,No Drivers Available,No Cars Available,14-07-2016 15:55,NA,Afternoon,Thu,Request Unfulfilled,0
4778,City,No Drivers Available,No Cars Available,14-07-2016 16:21,NA,Afternoon,Thu,Request Unfulfilled,0
4781,Airport,No Drivers Available,No Cars Available,14-07-2016 16:29,NA,Afternoon,Thu,Request Unfulfilled,0
4782,Airport,No Drivers Available,No Cars Available,14-07-2016 16:33,NA,Afternoon,Thu,Request Unfulfilled,0
4785,City,No Drivers Available,No Cars Available,14-07-2016 16:42,NA,Afternoon,Thu,Request Unfulfilled,0
4789,City,No Drivers Available,No Cars Available,14-07-2016 16:44,NA,Afternoon,Thu,Request Unfulfilled,0
4793,City,No Drivers Available,No Cars Available,14-07-2016 16:47,NA,Afternoon,Thu,Request Unfulfilled,0
4794,City,No Drivers Available,No Cars Available,14-07-2016 16:55,NA,Afternoon,Thu,Request Unfulfilled,0
4804,City,No Drivers Available,No Cars Available,14-07-2016 17:02,NA,Evening,Thu,Request Unfulfilled,0
4806,City,No Drivers Available,No Cars Available,14-07-2016 17:06,NA,Evening,Thu,Request Unfulfilled,0
4808,Airport,No Drivers Available,No Cars Available,14-07-2016 17:14,NA,Evening,Thu,Request Unfulfilled,0
4809,Airport,No Drivers Available,No Cars Available,14-07-2016 17:14,NA,Evening,Thu,Request Unfulfilled,0
4816,Airport,No Drivers Available,No Cars Available,14-07-2016 17:14,NA,Evening,Thu,Request Unfulfilled,0
4807,Airport,No Drivers Available,No Cars Available,14-07-2016 17:15,NA,Evening,Thu,Request Unfulfilled,0
4817,Airport,No Drivers Available,No Cars Available,14-07-2016 17:17,NA,Evening,Thu,Request Unfulfilled,0
4819,Airport,No Drivers Available,No Cars Available,14-07-2016 17:18,NA,Evening,Thu,Request Unfulfilled,0
4811,Airport,No Drivers Available,No Cars Available,14-07-2016 17:18,NA,Evening,Thu,Request Unfulfilled,0
4818,Airport,No Drivers Available,No Cars Available,14-07-2016 17:20,NA,Evening,Thu,Request Unfulfilled,0
4836,Airport,No Drivers Available,No Cars Available,14-07-2016 17:21,NA,Evening,Thu,Request Unfulfilled,0
4821,Airport,No Drivers Available,No Cars Available,14-07-2016 17:21,NA,Evening,Thu,Request Unfulfilled,0
4826,Airport,No Drivers Available,No Cars Available,14-07-2016 17:24,NA,Evening,Thu,Request Unfulfilled,0
4824,Airport,No Drivers Available,No Cars Available,14-07-2016 17:24,NA,Evening,Thu,Request Unfulfilled,0
4820,Airport,No Drivers Available,No Cars Available,14-07-2016 17:25,NA,Evening,Thu,Request Unfulfilled,0
4827,Airport,No Drivers Available,No Cars Available,14-07-2016 17:25,NA,Evening,Thu,Request Unfulfilled,0
4832,Airport,No Drivers Available,No Cars Available,14-07-2016 17:26,NA,Evening,Thu,Request Unfulfilled,0
4838,Airport,No Drivers Available,No Cars Available,14-07-2016 17:27,NA,Evening,Thu,Request Unfulfilled,0
4840,Airport,No Drivers Available,No Cars Available,14-07-2016 17:27,NA,Evening,Thu,Request Unfulfilled,0
4835,Airport,No Drivers Available,No Cars Available,14-07-2016 17:27,NA,Evening,Thu,Request Unfulfilled,0
4841,Airport,No Drivers Available,No Cars Available,14-07-2016 17:27,NA,Evening,Thu,Request Unfulfilled,0
4843,Airport,No Drivers Available,No Cars Available,14-07-2016 17:28,NA,Evening,Thu,Request Unfulfilled,0
4839,Airport,No Drivers Available,No Cars Available,14-07-2016 17:28,NA,Evening,Thu,Request Unfulfilled,0
4844,Airport,No Drivers Available,No Cars Available,14-07-2016 17:30,NA,Evening,Thu,Request Unfulfilled,0
4833,Airport,No Drivers Available,No Cars Available,14-07-2016 17:30,NA,Evening,Thu,Request Unfulfilled,0
4837,Airport,No Drivers Available,No Cars Available,14-07-2016 17:30,NA,Evening,Thu,Request Unfulfilled,0
4853,Airport,No Drivers Available,No Cars Available,14-07-2016 17:33,NA,Evening,Thu,Request Unfulfilled,0
4852,City,No Drivers Available,No Cars Available,14-07-2016 17:34,NA,Evening,Thu,Request Unfulfilled,0
4856,Airport,No Drivers Available,No Cars Available,14-07-2016 17:34,NA,Evening,Thu,Request Unfulfilled,0
4855,Airport,No Drivers Available,No Cars Available,14-07-2016 17:34,NA,Evening,Thu,Request Unfulfilled,0
4861,Airport,No Drivers Available,No Cars Available,14-07-2016 17:34,NA,Evening,Thu,Request Unfulfilled,0
4846,Airport,No Drivers Available,No Cars Available,14-07-2016 17:35,NA,Evening,Thu,Request Unfulfilled,0
4864,Airport,No Drivers Available,No Cars Available,14-07-2016 17:35,NA,Evening,Thu,Request Unfulfilled,0
4842,Airport,No Drivers Available,No Cars Available,14-07-2016 17:36,NA,Evening,Thu,Request Unfulfilled,0
4851,Airport,No Drivers Available,No Cars Available,14-07-2016 17:36,NA,Evening,Thu,Request Unfulfilled,0
4845,Airport,No Drivers Available,No Cars Available,14-07-2016 17:37,NA,Evening,Thu,Request Unfulfilled,0
4860,Airport,No Drivers Available,No Cars Available,14-07-2016 17:38,NA,Evening,Thu,Request Unfulfilled,0
4871,Airport,No Drivers Available,No Cars Available,14-07-2016 17:43,NA,Evening,Thu,Request Unfulfilled,0
4870,Airport,No Drivers Available,No Cars Available,14-07-2016 17:43,NA,Evening,Thu,Request Unfulfilled,0
4873,Airport,No Drivers Available,No Cars Available,14-07-2016 17:44,NA,Evening,Thu,Request Unfulfilled,0
4868,Airport,No Drivers Available,No Cars Available,14-07-2016 17:44,NA,Evening,Thu,Request Unfulfilled,0
4874,Airport,No Drivers Available,No Cars Available,14-07-2016 17:47,NA,Evening,Thu,Request Unfulfilled,0
4867,Airport,No Drivers Available,No Cars Available,14-07-2016 17:47,NA,Evening,Thu,Request Unfulfilled,0
4878,Airport,No Drivers Available,No Cars Available,14-07-2016 17:48,NA,Evening,Thu,Request Unfulfilled,0
4872,Airport,No Drivers Available,No Cars Available,14-07-2016 17:50,NA,Evening,Thu,Request Unfulfilled,0
4877,Airport,No Drivers Available,No Cars Available,14-07-2016 17:51,NA,Evening,Thu,Request Unfulfilled,0
4888,Airport,No Drivers Available,No Cars Available,14-07-2016 17:52,NA,Evening,Thu,Request Unfulfilled,0
4882,Airport,No Drivers Available,No Cars Available,14-07-2016 17:53,NA,Evening,Thu,Request Unfulfilled,0
4891,Airport,No Drivers Available,No Cars Available,14-07-2016 17:55,NA,Evening,Thu,Request Unfulfilled,0
4881,Airport,No Drivers Available,No Cars Available,14-07-2016 17:56,NA,Evening,Thu,Request Unfulfilled,0
4883,Airport,No Drivers Available,No Cars Available,14-07-2016 17:56,NA,Evening,Thu,Request Unfulfilled,0
4887,Airport,No Drivers Available,No Cars Available,14-07-2016 17:58,NA,Evening,Thu,Request Unfulfilled,0
4896,Airport,No Drivers Available,No Cars Available,14-07-2016 17:58,NA,Evening,Thu,Request Unfulfilled,0
4893,Airport,No Drivers Available,No Cars Available,14-07-2016 18:00,NA,Evening,Thu,Request Unfulfilled,0
4897,Airport,No Drivers Available,No Cars Available,14-07-2016 18:01,NA,Evening,Thu,Request Unfulfilled,0
4910,Airport,No Drivers Available,No Cars Available,14-07-2016 18:02,NA,Evening,Thu,Request Unfulfilled,0
4900,Airport,No Drivers Available,No Cars Available,14-07-2016 18:04,NA,Evening,Thu,Request Unfulfilled,0
4894,Airport,No Drivers Available,No Cars Available,14-07-2016 18:04,NA,Evening,Thu,Request Unfulfilled,0
4895,Airport,No Drivers Available,No Cars Available,14-07-2016 18:06,NA,Evening,Thu,Request Unfulfilled,0
4914,Airport,No Drivers Available,No Cars Available,14-07-2016 18:10,NA,Evening,Thu,Request Unfulfilled,0
4907,Airport,No Drivers Available,No Cars Available,14-07-2016 18:10,NA,Evening,Thu,Request Unfulfilled,0
4903,Airport,No Drivers Available,No Cars Available,14-07-2016 18:10,NA,Evening,Thu,Request Unfulfilled,0
4913,Airport,No Drivers Available,No Cars Available,14-07-2016 18:10,NA,Evening,Thu,Request Unfulfilled,0
4912,Airport,No Drivers Available,No Cars Available,14-07-2016 18:11,NA,Evening,Thu,Request Unfulfilled,0
4917,Airport,No Drivers Available,No Cars Available,14-07-2016 18:13,NA,Evening,Thu,Request Unfulfilled,0
4918,Airport,No Drivers Available,No Cars Available,14-07-2016 18:14,NA,Evening,Thu,Request Unfulfilled,0
4923,Airport,No Drivers Available,No Cars Available,14-07-2016 18:15,NA,Evening,Thu,Request Unfulfilled,0
4916,Airport,No Drivers Available,No Cars Available,14-07-2016 18:15,NA,Evening,Thu,Request Unfulfilled,0
4924,Airport,No Drivers Available,No Cars Available,14-07-2016 18:15,NA,Evening,Thu,Request Unfulfilled,0
4920,Airport,No Drivers Available,No Cars Available,14-07-2016 18:15,NA,Evening,Thu,Request Unfulfilled,0
4922,Airport,No Drivers Available,No Cars Available,14-07-2016 18:16,NA,Evening,Thu,Request Unfulfilled,0
4927,Airport,No Drivers Available,No Cars Available,14-07-2016 18:16,NA,Evening,Thu,Request Unfulfilled,0
4925,Airport,No Drivers Available,No Cars Available,14-07-2016 18:17,NA,Evening,Thu,Request Unfulfilled,0
4934,Airport,No Drivers Available,No Cars Available,14-07-2016 18:17,NA,Evening,Thu,Request Unfulfilled,0
